date,slot_index,source_endpoint_label,natural_interval,template_interval_label,price_yuan_per_kwh,actual_load_kw,actual_pv_kw,actual_net_kwh,load_forecast_kw,pv_forecast_kw,baseline_net_kwh,plan_purchase_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,spill_kwh
2025-06-25,97,16:20:00,16:10-16:20,16:20-16:30,0.8519000000,6726.5479000000,3479.5056000000,541.1737166667,6861.8972300000,3191.7110000000,611.6977050000,692.7380026190,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,151.5642859524
2025-06-25,98,16:30:00,16:20-16:30,16:30-16:40,0.8791000000,6901.0600000000,3522.7125000000,563.0579166667,6745.7390000000,3052.0767857143,615.6103690476,697.5091785714,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,134.4512619048
2025-06-25,99,16:40:00,16:30-16:40,16:40-16:50,0.9024000000,6938.6264000000,3309.0260000000,604.9334000000,6709.4868100000,2908.2530000000,633.5389683333,718.6391992857,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,113.7057992857
2025-06-25,100,16:50:00,16:40-16:50,16:50-17:00,0.9163000000,6819.6727000000,2916.7981000000,650.4791000000,6767.6117300000,2662.5124000000,684.1832216667,775.4126538095,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,124.9335538095
2025-06-25,101,17:00:00,16:50-17:00,17:00-17:10,0.9264000000,6662.3700000000,2549.4000000000,685.4950000000,6881.3590000000,2370.4125000000,751.8244166667,821.9548928571,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,136.4598928571
2025-06-25,102,17:10:00,17:00-17:10,17:10-17:20,0.9462000000,6640.6955000000,2314.8577000000,720.9729666667,6988.4406300000,2170.0582857143,803.0637240476,887.3788311905,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,166.4058645238
2025-06-25,103,17:20:00,17:10-17:20,17:20-17:30,0.9742000000,6827.5262000000,2047.2413000000,796.7141500000,6911.8563000000,1950.8444714286,826.8353047619,919.3776361905,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,122.6634861905
2025-06-25,104,17:30:00,17:20-17:30,17:30-17:40,0.9862000000,7070.1100000000,1736.0250000000,889.0141666667,6852.9830000000,1677.2196428571,862.6272261905,963.0931785714,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,74.0790119048
2025-06-25,105,17:40:00,17:30-17:40,17:40-17:50,0.9760000000,6985.9079000000,1534.2056000000,908.6170500000,7052.1730900000,1434.2573714286,936.3192864286,1028.0604030952,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,119.4433530952
2025-06-25,106,17:50:00,17:40-17:50,17:50-18:00,1.0742000000,6118.9785000000,1357.9351000000,793.5072333333,6358.8842400000,1233.3967714286,854.2479114286,924.8950033333,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,131.3877700000
2025-06-25,107,18:00:00,17:50-18:00,18:00-18:10,1.2313000000,5084.6500000000,1142.8500000000,656.9666666667,5132.4330000000,1048.4035714286,680.6715714286,749.6040238095,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,92.6373571429
2025-06-25,108,18:10:00,18:00-18:10,18:10-18:20,1.2561000000,5067.7080000000,908.3873000000,693.2201166667,4986.9769100000,845.6972714286,690.2132730952,753.8878702381,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,60.6677535714
2025-06-25,109,18:20:00,18:10-18:20,18:20-18:30,1.2447000000,5223.7356000000,683.8273000000,756.6513833333,5147.0872600000,633.5839142857,752.2505576190,809.4806059524,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,52.8292226190
2025-06-25,110,18:30:00,18:20-18:30,18:30-18:40,1.2545000000,5159.9700000000,483.0750000000,779.4825000000,5113.0570000000,438.1767857143,779.1467023810,845.8986309524,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,66.4161309524
2025-06-25,111,18:40:00,18:30-18:40,18:40-18:50,1.2522000000,5287.2931000000,301.3168000000,830.9960500000,5170.0497400000,279.2223000000,815.1379066667,872.7393014286,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,41.7432514286
2025-06-25,112,18:50:00,18:40-18:50,18:50-19:00,1.2881000000,5360.3612000000,128.8957000000,871.9109166667,5179.1465600000,125.6718000000,842.2457933333,903.1442945238,0.0000000000,0.0000000000,10800.0000000000,10800.0000000000,0.0000000000,31.2333778571
2025-06-25,113,19:00:00,18:50-19:00,19:00-19:10,1.3466000000,5250.5600000000,6.4125000000,874.0245833333,5130.3170000000,7.3178571429,853.8331904762,87.8369404762,0.0000000000,833.3333333333,10800.0000000000,9874.0740740741,0.0000000000,47.1456904762
2025-06-25,114,19:10:00,19:00-19:10,19:10-19:20,1.3523000000,5113.5295000000,0.0000000000,852.2549166667,5179.2837400000,0.0000000000,863.2139566667,117.4689366667,0.0000000000,833.3333333333,9874.0740740741,8948.1481481481,0.0000000000,98.5473533333
2025-06-25,115,19:20:00,19:10-19:20,19:20-19:30,1.3445000000,5068.9701000000,3.6630000000,844.2178500000,5175.8499500000,3.5056714286,862.0573797619,111.8559878571,0.0000000000,833.3333333333,8948.1481481481,8022.2222222222,0.0000000000,100.9714711905
2025-06-25,116,19:30:00,19:20-19:30,19:30-19:40,1.3483000000,5062.0400000000,0.0000000000,843.6733333333,5117.7310000000,0.0000000000,852.9551666667,97.0585000000,0.0000000000,833.3333333333,8022.2222222222,7096.2962962963,0.0000000000,86.7185000000
2025-06-25,117,19:40:00,19:30-19:40,19:40-19:50,1.3490000000,4972.4196000000,0.0000000000,828.7366000000,5160.3364600000,0.0000000000,860.0560766667,86.6613016667,0.0000000000,833.3333333333,7096.2962962963,6170.3703703704,0.0000000000,91.2580350000
2025-06-25,118,19:50:00,19:40-19:50,19:50-20:00,1.3473000000,5051.9886000000,0.2630000000,841.9542666667,5188.7881100000,0.2517000000,864.7560683333,80.6657835714,0.0000000000,833.3333333333,6170.3703703704,5244.4444444444,0.0000000000,72.0448502381
2025-06-25,119,20:00:00,19:50-20:00,20:00-20:10,1.3482000000,5299.2300000000,0.0000000000,883.2050000000,5183.3270000000,0.0000000000,863.8878333333,95.6885000000,0.0000000000,833.3333333333,5244.4444444444,4318.5185185185,0.0000000000,45.8168333333
2025-06-25,120,20:10:00,20:00-20:10,20:10-20:20,1.3513000000,5421.9353000000,0.0000000000,903.6558833333,5240.3889300000,0.0000000000,873.3981550000,103.2054450000,0.0000000000,833.3333333333,4318.5185185185,3392.5925925926,0.0000000000,32.8828950000
2025-06-25,121,20:20:00,20:10-20:20,20:20-20:30,1.3400000000,5362.3094000000,0.0189000000,893.7150833333,5265.7831000000,0.0180714286,877.6275047619,641.1092721429,0.0000000000,306.6666666667,3392.5925925926,3051.8518518518,0.0000000000,54.0608554762
2025-06-25,122,20:30:00,20:20-20:30,20:30-20:40,1.3489000000,5221.8500000000,0.0000000000,870.3083333333,5237.3380000000,0.0000000000,872.8896666667,110.5428333333,0.0000000000,833.3333333333,3051.8518518518,2125.9259259259,0.0000000000,73.5678333333
2025-06-25,123,20:40:00,20:30-20:40,20:40-20:50,1.3952000000,5148.6455000000,0.0000000000,858.1075833333,5215.2999300000,0.0000000000,869.2166550000,106.7301266667,0.0000000000,833.3333333333,2125.9259259259,1200.0000000000,0.0000000000,81.9558766667
2025-06-25,124,20:50:00,20:40-20:50,20:50-21:00,1.2226000000,5095.4531000000,0.0014000000,849.2419500000,5113.7251800000,0.0013000000,852.2873133333,928.3807047619,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,79.1387547619
2025-06-25,125,21:00:00,20:50-21:00,21:00-21:10,0.9332000000,5096.1000000000,0.0000000000,849.3500000000,5038.6670000000,0.0000000000,839.7778333333,914.7590000000,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,65.4090000000
2025-06-25,126,21:10:00,21:00-21:10,21:10-21:20,0.9068000000,5220.7208000000,0.0000000000,870.1201333333,5200.9670900000,0.0000000000,866.8278483333,915.5298633333,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,45.4097300000
2025-06-25,127,21:20:00,21:10-21:20,21:20-21:30,0.9371000000,5184.8167000000,0.0000000000,864.1361166667,5326.0050800000,0.0000000000,887.6675133333,950.6287750000,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,86.4926583333
2025-06-25,128,21:30:00,21:20-21:30,21:30-21:40,0.9371000000,5159.9200000000,0.0000000000,859.9866666667,5354.2760000000,0.0000000000,892.3793333333,967.1761666667,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,107.1895000000
2025-06-25,129,21:40:00,21:30-21:40,21:40-21:50,0.9871000000,5507.9490000000,0.0000000000,917.9915000000,5384.4624300000,0.0000000000,897.4104050000,956.1541933333,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,38.1626933333
2025-06-25,130,21:50:00,21:40-21:50,21:50-22:00,0.7764000000,5229.9755000000,0.0000000000,871.6625833333,4837.8869800000,0.0000000000,806.3144966667,871.9741083333,0.0000000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.3115250000
2025-06-25,131,22:00:00,21:50-22:00,22:00-22:10,0.4209000000,4394.2400000000,0.0000000000,732.3733333333,4007.4390000000,0.0000000000,667.9065000000,1575.1860000000,833.3333333333,0.0000000000,1200.0000000000,1950.0000000000,0.0000000000,9.4793333333
2025-06-25,132,22:10:00,22:00-22:10,22:10-22:20,0.3859000000,4106.1952000000,0.0000000000,684.3658666667,3879.0026800000,0.0000000000,646.5004466667,1550.7643033333,833.3333333333,0.0000000000,1950.0000000000,2700.0000000000,0.0000000000,33.0651033333
2025-06-25,133,22:20:00,22:10-22:20,22:20-22:30,0.4368000000,3993.4231000000,0.0000000000,665.5705166667,4050.0112500000,0.0000000000,675.0018750000,748.0350000000,0.0000000000,0.0000000000,2700.0000000000,2700.0000000000,0.0000000000,82.4644833333
2025-06-25,134,22:30:00,22:20-22:30,22:30-22:40,0.4198000000,3908.3900000000,0.0000000000,651.3983333333,4171.0310000000,0.0000000000,695.1718333333,1608.0781666667,833.3333333333,0.0000000000,2700.0000000000,3450.0000000000,0.0000000000,123.3465000000
2025-06-25,135,22:40:00,22:30-22:40,22:40-22:50,0.4186000000,4137.5345000000,0.0000000000,689.5890833333,4257.5120700000,0.0000000000,709.5853450000,1622.7883566667,833.3333333333,0.0000000000,3450.0000000000,4200.0000000000,0.0000000000,99.8659400000
2025-06-25,136,22:50:00,22:40-22:50,22:50-23:00,0.4241000000,4281.6456000000,0.0000000000,713.6076000000,4152.7156300000,0.0000000000,692.1192716667,765.8150516667,0.0000000000,0.0000000000,4200.0000000000,4200.0000000000,0.0000000000,52.2074516667
2025-06-25,137,23:00:00,22:50-23:00,23:00-23:10,0.4237000000,4172.7700000000,0.0000000000,695.4616666667,3997.5520000000,0.0000000000,666.2586666667,1577.8246666667,833.3333333333,0.0000000000,4200.0000000000,4950.0000000000,0.0000000000,49.0296666667
2025-06-25,138,23:10:00,23:00-23:10,23:10-23:20,0.4248000000,4022.1218000000,0.0000000000,670.3536333333,4114.8281000000,0.0000000000,685.8046833333,754.5721916667,0.0000000000,0.0000000000,4950.0000000000,4950.0000000000,0.0000000000,84.2185583333
2025-06-25,139,23:20:00,23:10-23:20,23:20-23:30,0.4240000000,3921.1452000000,0.0000000000,653.5242000000,4188.9280900000,0.0000000000,698.1546816667,759.1908666667,0.0000000000,0.0000000000,4950.0000000000,4950.0000000000,0.0000000000,105.6666666667
2025-06-25,140,23:30:00,23:20-23:30,23:30-23:40,0.4220000000,3950.7400000000,0.0000000000,658.4566666667,4079.2090000000,0.0000000000,679.8681666667,1582.8071666667,833.3333333333,0.0000000000,4950.0000000000,5700.0000000000,0.0000000000,91.0171666667
2025-06-25,141,23:40:00,23:30-23:40,23:40-23:50,0.4240000000,4122.7775000000,0.0000000000,687.1295833333,3971.3291000000,0.0000000000,661.8881833333,1071.6291233333,333.3333333333,0.0000000000,5700.0000000000,6000.0000000000,0.0000000000,51.1662066667
2025-06-25,142,23:50:00,23:40-23:50,23:50-0:00+1,0.4271000000,4100.8498000000,0.0000000000,683.4749666667,3995.1069500000,0.0000000000,665.8511583333,730.0168483333,0.0000000000,0.0000000000,6000.0000000000,6000.0000000000,0.0000000000,46.5418816667
2025-06-25,143,0:00+1,23:50-24:00,0:00-0:10+1,0.4276000000,3994.0400000000,0.0000000000,665.6733333333,4090.8020000000,0.0000000000,681.8003333333,758.4628333333,0.0000000000,0.0000000000,6000.0000000000,6000.0000000000,0.0000000000,92.7895000000
2025-06-26,0,00:10:00,0:00-0:10,0:10-0:20,0.4248000000,4198.2019000000,0.0000000000,699.7003166667,4079.4087400000,0.0000000000,679.9014566667,1589.6662366667,833.3333333333,0.0000000000,6000.0000000000,6750.0000000000,0.0000000000,56.6325866667
2025-06-26,1,00:20:00,0:10-0:20,0:20-0:30,0.4245000000,4160.9326000000,0.0000000000,693.4887666667,3995.0101300000,0.0000000000,665.8350216667,1568.9716750000,833.3333333333,0.0000000000,6750.0000000000,7500.0000000000,0.0000000000,42.1495750000
2025-06-26,2,00:30:00,0:20-0:30,0:30-0:40,0.4269000000,3904.8600000000,0.0000000000,650.8100000000,3986.5750000000,0.0000000000,664.4291666667,1580.2898333333,833.3333333333,0.0000000000,7500.0000000000,8250.0000000000,0.0000000000,96.1465000000
2025-06-26,3,00:40:00,0:30-0:40,0:40-0:50,0.4272000000,4000.5620000000,0.0000000000,666.7603333333,4134.9198700000,0.0000000000,689.1533116667,1580.6102050000,833.3333333333,0.0000000000,8250.0000000000,9000.0000000000,0.0000000000,80.5165383333
2025-06-26,4,00:50:00,0:40-0:50,0:50-1:00,0.4271000000,3970.9788000000,0.0000000000,661.8298000000,4035.9782300000,0.0000000000,672.6630383333,1578.3762266667,833.3333333333,0.0000000000,9000.0000000000,9750.0000000000,0.0000000000,83.2130933333
2025-06-26,5,01:00:00,0:50-1:00,1:00-1:10,0.4285000000,3804.4600000000,0.0000000000,634.0766666667,3769.6040000000,0.0000000000,628.2673333333,697.1478333333,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,63.0711666667
2025-06-26,6,01:10:00,1:00-1:10,1:10-1:20,0.4311000000,3970.5985000000,0.0000000000,661.7664166667,3829.3851700000,0.0000000000,638.2308616667,704.0595016667,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,42.2930850000
2025-06-26,7,01:20:00,1:10-1:20,1:20-1:30,0.4302000000,3954.6445000000,0.0000000000,659.1074166667,3951.3732400000,0.0000000000,658.5622066667,723.4651183333,0.0000000000,0.0000000000,9750.0000000000,9750.0000000000,0.0000000000,64.3577016667
2025-06-26,8,01:30:00,1:20-1:30,1:30-1:40,0.4279000000,3804.6400000000,0.0000000000,634.1066666667,3919.3950000000,0.0000000000,653.2325000000,1043.7508333333,333.3333333333,0.0000000000,9750.0000000000,10050.0000000000,0.0000000000,76.3108333333
2025-06-26,9,01:40:00,1:30-1:40,1:40-1:50,0.4312000000,4066.8105000000,0.0000000000,677.8017500000,3798.6180100000,0.0000000000,633.1030016667,680.0989850000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,2.2972350000
2025-06-26,10,01:50:00,1:40-1:50,1:50-2:00,0.4333000000,4053.5462000000,0.0000000000,675.5910333333,3792.8774900000,0.0000000000,632.1462483333,675.7799316667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,0.1888983333
2025-06-26,11,02:00:00,1:50-2:00,2:00-2:10,0.4311000000,3699.5400000000,0.0000000000,616.5900000000,3877.9300000000,0.0000000000,646.3216666667,697.9435000000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,81.3535000000
2025-06-26,12,02:10:00,2:00-2:10,2:10-2:20,0.4293000000,3649.4388000000,0.0000000000,608.2398000000,3859.0387100000,0.0000000000,643.1731183333,683.9670600000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,75.7272600000
2025-06-26,13,02:20:00,2:10-2:20,2:20-2:30,0.4324000000,3647.2104000000,0.0000000000,607.8684000000,3887.8090600000,0.0000000000,647.9681766667,679.3390816667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,71.4706816667
2025-06-26,14,02:30:00,2:20-2:30,2:30-2:40,0.4367000000,3621.3500000000,0.0000000000,603.5583333333,3933.4490000000,0.0000000000,655.5748333333,707.0686666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,103.5103333333
2025-06-26,15,02:40:00,2:30-2:40,2:40-2:50,0.4348000000,3791.3298000000,0.0000000000,631.8883000000,3812.9678100000,0.0000000000,635.4946350000,669.1494300000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,37.2611300000
2025-06-26,16,02:50:00,2:40-2:50,2:50-3:00,0.4335000000,3874.6987000000,0.0000000000,645.7831166667,3805.0505600000,0.0000000000,634.1750933333,666.8060733333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,21.0229566667
2025-06-26,17,03:00:00,2:50-3:00,3:00-3:10,0.4357000000,3783.4300000000,0.0000000000,630.5716666667,3922.4430000000,0.0000000000,653.7405000000,701.5453333333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,70.9736666667
2025-06-26,18,03:10:00,3:00-3:10,3:10-3:20,0.4374000000,3715.6962000000,0.0016000000,619.2824333333,3892.6973600000,0.0014714286,648.7826480952,672.2072578571,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,52.9248245238
2025-06-26,19,03:20:00,3:10-3:20,3:20-3:30,0.4371000000,3712.3260000000,0.0000000000,618.7210000000,3832.7082700000,0.0000000000,638.7847116667,661.1065666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,42.3855666667
2025-06-26,20,03:30:00,3:20-3:30,3:30-3:40,0.4356000000,3678.9200000000,0.0000000000,613.1533333333,3795.6270000000,0.0000000000,632.6045000000,666.7376666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,53.5843333333
2025-06-26,21,03:40:00,3:30-3:40,3:40-3:50,0.4353000000,3520.8954000000,0.0220000000,586.8122333333,3715.6551800000,0.0203000000,619.2724800000,638.2896771429,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,51.4774438095
2025-06-26,22,03:50:00,3:40-3:50,3:50-4:00,0.4360000000,3497.7828000000,0.0000000000,582.9638000000,3703.7107100000,0.0000000000,617.2851183333,639.0752366667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,56.1114366667
2025-06-26,23,04:00:00,3:50-4:00,4:00-4:10,0.4378000000,3629.7500000000,0.0000000000,604.9583333333,3718.8790000000,0.0000000000,619.8131666667,640.1716666667,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,35.2133333333
2025-06-26,24,04:10:00,4:00-4:10,4:10-4:20,0.4401000000,3680.6529000000,0.3068000000,613.3910166667,3613.2131100000,0.2828142857,602.1550492857,614.3344647619,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,0.9434480952
2025-06-26,25,04:20:00,4:10-4:20,4:20-4:30,0.4389000000,3699.8906000000,0.0000000000,616.6484333333,3590.1964700000,0.0000000000,598.3660783333,613.0144250000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,3.6340083333,0.0000000000
2025-06-26,26,04:30:00,4:20-4:30,4:30-4:40,0.4364000000,3701.8900000000,0.0000000000,616.9816666667,3675.9710000000,0.0000000000,612.6618333333,626.8408333333,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,9.8591666667
2025-06-26,27,04:40:00,4:30-4:40,4:40-4:50,0.4393000000,3624.5525000000,4.2730000000,603.3799166667,3696.7839200000,3.9390857143,615.4741390476,627.7763954762,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,24.3964788095
2025-06-26,28,04:50:00,4:40-4:50,4:50-5:00,0.4422000000,3536.9374000000,0.0000000000,589.4895666667,3741.1240600000,0.0000000000,623.5206766667,633.4829550000,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,43.9933883333
2025-06-26,29,05:00:00,4:50-5:00,5:00-5:10,0.4395000000,3482.2200000000,6.1875000000,579.3387500000,3791.4400000000,8.1857142857,630.5423809524,644.2111785714,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,64.8724285714
2025-06-26,30,05:10:00,5:00-5:10,5:10-5:20,0.4333000000,3477.0627000000,139.7839000000,556.2131333333,3729.4276300000,141.7421857143,597.9475740476,604.3721576190,0.0000000000,0.0000000000,10050.0000000000,10050.0000000000,0.0000000000,48.1590242857
