method,seed,date,soc_recursion_error_kwh,terminal_soc_error_kwh,soc_lower_violation_kwh,soc_upper_violation_kwh,power_balance_error_kwh,min_plan_kwh,min_charge_kwh,min_discharge_kwh,min_emergency_kwh
A3 负荷学习权重,0,2025-04-07,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-08,0.0,1.8189894035458565e-12,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-09,0.0,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-10,0.0,1.000444171950221e-11,0.0,9.094947017729282e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-11,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-12,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-13,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-14,0.0,0.0,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-15,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-16,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-17,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-18,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-19,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-20,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-21,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-23,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-24,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-25,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-26,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-27,0.0,4.547473508864641e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-28,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-29,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-04-30,0.0,5.4569682106375694e-12,0.0,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-01,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-02,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-03,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-04,0.0,2.7284841053187847e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-05,0.0,1.8189894035458565e-12,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-06,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-07,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-08,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-09,0.0,5.4569682106375694e-12,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-10,0.0,4.547473508864641e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-11,0.0,2.7284841053187847e-12,0.0,1.8189894035458565e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-12,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-13,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-14,0.0,3.637978807091713e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-15,0.0,5.4569682106375694e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-16,0.0,2.7284841053187847e-12,9.094947017729282e-13,1.8189894035458565e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-17,0.0,5.4569682106375694e-12,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-18,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-19,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-20,0.0,6.366462912410498e-12,0.0,5.4569682106375694e-12,3.552713678800501e-15,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-21,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-22,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-23,0.0,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-24,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-25,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-26,0.0,4.547473508864641e-12,4.547473508864641e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-27,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-28,0.0,5.4569682106375694e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-29,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-30,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-05-31,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-01,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-02,0.0,1.8189894035458565e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-03,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-04,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-05,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-06,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-07,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-08,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-09,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-10,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-11,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-12,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-13,0.0,4.547473508864641e-12,0.0,1.8189894035458565e-12,1.7763568394002505e-15,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-14,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-16,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-17,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-18,0.0,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-19,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-20,0.0,6.366462912410498e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-22,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-24,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-25,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-26,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-27,0.0,3.637978807091713e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-28,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-29,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-01,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-02,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-03,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-04,0.0,6.366462912410498e-12,9.094947017729282e-13,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-05,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-06,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-07,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-08,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,3.552713678800501e-15,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-10,0.0,9.094947017729282e-13,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-11,0.0,7.275957614183426e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-12,0.0,4.547473508864641e-12,4.547473508864641e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-13,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-15,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,7.105427357601002e-15,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-16,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-17,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-18,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-19,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-20,0.0,3.637978807091713e-12,0.0,5.4569682106375694e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-21,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-23,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-24,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-25,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-26,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-27,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-28,0.0,7.275957614183426e-12,0.0,7.275957614183426e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-30,0.0,1.8189894035458565e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-07-31,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-01,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-02,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-04,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-05,0.0,0.0,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-06,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-07,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-09,0.0,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-10,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-11,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-12,0.0,6.366462912410498e-12,0.0,7.275957614183426e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-13,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-14,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-15,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-16,0.0,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-17,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-18,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-19,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-20,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-21,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-22,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-23,0.0,9.094947017729282e-13,0.0,1.8189894035458565e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-24,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-25,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-26,0.0,1.8189894035458565e-12,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-27,0.0,1.8189894035458565e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-28,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-30,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-08-31,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-01,0.0,9.094947017729282e-13,9.094947017729282e-13,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-02,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-03,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-04,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-05,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-06,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-07,0.0,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-08,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,3.552713678800501e-15,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-09,0.0,2.7284841053187847e-12,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-10,0.0,4.547473508864641e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-11,0.0,5.4569682106375694e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-12,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-13,0.0,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-14,0.0,2.7284841053187847e-12,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-15,0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-16,0.0,7.275957614183426e-12,0.0,5.4569682106375694e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-17,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-18,0.0,0.0,1.8189894035458565e-12,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-19,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-20,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-21,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-22,0.0,0.0,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-23,0.0,3.637978807091713e-12,9.094947017729282e-13,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-24,0.0,3.637978807091713e-12,0.0,3.637978807091713e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-25,0.0,2.7284841053187847e-12,1.8189894035458565e-12,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-26,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-27,0.0,4.547473508864641e-12,0.0,0.0,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-28,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-29,0.0,2.7284841053187847e-12,0.0,1.8189894035458565e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-09-30,0.0,2.7284841053187847e-12,2.7284841053187847e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-01,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-02,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-03,0.0,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-04,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-05,0.0,3.637978807091713e-12,3.637978807091713e-12,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-06,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-07,0.0,4.547473508864641e-12,9.094947017729282e-13,5.4569682106375694e-12,5.684341886080802e-14,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-08,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-09,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-10,0.0,4.547473508864641e-12,0.0,5.4569682106375694e-12,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-11,0.0,9.094947017729282e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-12,0.0,4.547473508864641e-12,4.547473508864641e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-13,0.0,9.094947017729282e-13,9.094947017729282e-13,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-14,0.0,1.8189894035458565e-12,1.8189894035458565e-12,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
A3 负荷学习权重,0,2025-10-15,0.0,9.094947017729282e-13,0.0,0.0,1.1368683772161603e-13,0.0,0.0,0.0,0.0
